filename,Ered,Ered_ag,SMILES,MPP_all(Angstrom),MPP_heavy(Angstrom)
E11_BzNSN_g16_sbo_neutral_BFremaing_p500,1.171444806,-2.678555194,CCc1c2c(c(C(C)C)c3nsnc13)N(CC)CN2C,1.160901,0.747198
E11_BzNSN_g16_sbo_neutral_BFremaing_p501,1.21262675,-2.63737325,CCN1CN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,0.911277,0.507663
E11_BzNSN_g16_sbo_neutral_BFremaing_p502,1.14846675,-2.70153325,CCCN1CN(CC(C)C)c2c1cc1nsnc1c2OC,0.957168,0.555988
E11_BzNSN_g16_sbo_neutral_BFremaing_p503,1.305905786,-2.544094214,COC1N(C)c2cc3nsnc3c(OC(C)=O)c2N1C,0.616902,0.473046
E11_BzNSN_g16_sbo_neutral_BFremaing_p504,1.144569862,-2.705430138,CCN1CN(C)c2cc3nsnc3c(C)c21,0.576764,0.176695
E11_BzNSN_g16_sbo_neutral_BFremaing_p505,1.061163249,-2.788836751,CCCCc1c2c(c(C)c3nsnc13)N(CC)CN2C,0.91667,0.546683
E11_BzNSN_g16_sbo_neutral_BFremaing_p506,1.111810811,-2.738189189,COc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2C(C)C,1.188396,0.817507
E11_BzNSN_g16_sbo_neutral_BFremaing_p507,1.067341507,-2.782658493,CCC(C)N1CN(C)c2c1cc1nsnc1c2N(C)C,1.218258,0.72886
E11_BzNSN_g16_sbo_neutral_BFremaing_p508,1.176453535,-2.673546465,CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(CC)CN2CC,1.185853,0.84978
E11_BzNSN_g16_sbo_neutral_BFremaing_p510,1.20051976,-2.64948024,CCN1CN(C)c2c1c(C(C)C)c1nsnc1c2C,1.165105,0.735932
E11_BzNSN_g16_sbo_neutral_BFremaing_p511,1.146351094,-2.703648906,CCCN1CN(C)c2c1c(OCC)c1nsnc1c2C,1.032696,0.669764
E11_BzNSN_g16_sbo_neutral_BFremaing_p512,1.279328258,-2.570671742,CCC(C)C(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,0.734148,0.485317
E11_BzNSN_g16_sbo_neutral_BFremaing_p513,1.252284606,-2.597715394,C/C([O-])=[NH+]\c1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,1.127832,0.655401
E11_BzNSN_g16_sbo_neutral_BFremaing_p514,1.301784136,-2.548215864,CCC(=O)Oc1c2c(c(CC)c3nsnc13)N(C)CN2C,0.808093,0.594895
E11_BzNSN_g16_sbo_neutral_BFremaing_p515,1.186807321,-2.663192679,CCN1CN(CCOCC(C)C)c2cc3nsnc3c(C)c21,0.847134,0.470033
E11_BzNSN_g16_sbo_neutral_BFremaing_p516,1.201163572,-2.648836428,CCCCOc1c2c(cc3nsnc13)N(C)CN2C,0.738167,0.409992
E11_BzNSN_g16_sbo_neutral_BFremaing_p517,1.096033329,-2.753966671,CCCN1CN(CCC)c2c1cc1nsnc1c2OCC,0.817052,0.443125
E11_BzNSN_g16_sbo_neutral_BFremaing_p518,1.220723383,-2.629276617,CC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.394067,0.913579
E11_BzNSN_g16_sbo_neutral_BFremaing_p519,1.091001199,-2.758998801,CCOc1c2c(cc3nsnc13)N(CC)CN2C(C)C,0.956597,0.563753
E11_BzNSN_g16_sbo_neutral_BFremaing_p522,1.137685751,-2.712314249,CCCOc1c2c(cc3nsnc13)N(C)CN2C(C)CC,1.152321,0.742515
E11_BzNSN_g16_sbo_neutral_BFremaing_p523,1.139300452,-2.710699548,CCCN1CN(C(C)C)c2cc3nsnc3c(C(C)C)c21,1.02117,0.605771
E11_BzNSN_g16_sbo_neutral_BFremaing_p524,1.189596176,-2.660403824,COC1N(C)c2cc3nsnc3c(CC(C)C)c2N1C(C)C,1.541859,1.101141
E11_BzNSN_g16_sbo_neutral_BFremaing_p525,1.024328807,-2.825671193,CCCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,1.103818,0.685733
E11_BzNSN_g16_sbo_neutral_BFremaing_p526,1.085970974,-2.764029026,CCOCCN(C)c1c2c(cc3nsnc13)N(CC)CN2C,1.107861,0.723071
E11_BzNSN_g16_sbo_neutral_BFremaing_p527,1.28620475,-2.56379525,CCCN1CN(C(C)CC)c2c1c(CC)c1nsnc1c2C,1.146708,0.800061
E11_BzNSN_g16_sbo_neutral_BFremaing_p528,1.172554199,-2.677445801,CCN1CN(C(C)C)c2cc3nsnc3c(CC(C)C)c21,1.201497,0.812222
E11_BzNSN_g16_sbo_neutral_BFremaing_p529,1.239079652,-2.610920348,CCCN1CN(C)c2cc3nsnc3c(OC(C)=O)c21,0.897812,0.710318
E11_BzNSN_g16_sbo_neutral_BFremaing_p530,1.262143695,-2.587856305,CCC(C)c1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2C,1.013779,0.639034
E11_BzNSN_g16_sbo_neutral_BFremaing_p531,1.14690375,-2.70309625,COc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,0.908114,0.504012
E11_BzNSN_g16_sbo_neutral_BFremaing_p532,1.246778732,-2.603221268,CCN1CN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.149115,0.711208
E11_BzNSN_g16_sbo_neutral_BFremaing_p533,1.077524407,-2.772475593,CCC(C)OC1N(C)c2c(cc3nsnc3c2C)N1CC,1.022055,0.652692
E11_BzNSN_g16_sbo_neutral_BFremaing_p534,1.279632749,-2.570367251,CC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C)CN2C,1.327847,0.846274
E11_BzNSN_g16_sbo_neutral_BFremaing_p535,1.155145145,-2.694854855,CCCOc1c2c(cc3nsnc13)N(C)CN2CCC,0.80616,0.442401
E11_BzNSN_g16_sbo_neutral_BFremaing_p536,1.268372021,-2.581627979,CCN1c2c(cc3nsnc3c2OC)N(C)C1OC,0.71763,0.412472
E11_BzNSN_g16_sbo_neutral_BFremaing_p537,1.085934783,-2.764065217,CCc1c2c(c(OC)c3nsnc13)N(C(C)C)CN2CC,1.01978,0.595102
E11_BzNSN_g16_sbo_neutral_BFremaing_p538,1.178146604,-2.671853396,CCCc1c2c(cc3nsnc13)N(C(C)CC)C(OC)N2C,1.077537,0.678128
E11_BzNSN_g16_sbo_neutral_BFremaing_p539,1.21826106,-2.63173894,COCCOc1c2c(cc3nsnc13)N(C)CN2C,0.852183,0.503968
E11_BzNSN_g16_sbo_neutral_BFremaing_p540,1.19404327,-2.65595673,CCCOc1c2c(c(C)c3nsnc13)N(C)CN2C,0.7457,0.424217
E11_BzNSN_g16_sbo_neutral_BFremaing_p541,1.195460691,-2.654539309,COc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C(C)C,1.077423,0.620576
E11_BzNSN_g16_sbo_neutral_BFremaing_p542,1.116109605,-2.733890395,CCCCOC1N(C)c2cc3nsnc3c(C)c2N1C,1.119604,0.862264
E11_BzNSN_g16_sbo_neutral_BFremaing_p543,1.232112003,-2.617887997,CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.298701,0.969636
E11_BzNSN_g16_sbo_neutral_BFremaing_p544,1.115691372,-2.734308628,CCCc1c2c(c(OCC)c3nsnc13)N(CC)CN2C,0.945137,0.623195
E11_BzNSN_g16_sbo_neutral_BFremaing_p545,1.090006909,-2.759993091,CCCCc1c2c(cc3nsnc13)N(CCC)CN2C,1.197776,0.807757
E11_BzNSN_g16_sbo_neutral_BFremaing_p546,1.270211485,-2.579788515,COCCN1CN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.043792,0.643161
E11_BzNSN_g16_sbo_neutral_BFremaing_p547,1.081797078,-2.768202922,CCN1CN(C)c2cc3nsnc3c(N(C)CC(C)C)c21,1.209074,0.767591
E11_BzNSN_g16_sbo_neutral_BFremaing_p548,1.216937245,-2.633062755,CCC(=O)Oc1c2c(c(C)c3nsnc13)N(CC)CN2C,0.963885,0.664863
E11_BzNSN_g16_sbo_neutral_BFremaing_p550,1.11802662,-2.73197338,CCCN(CC)c1c2c(cc3nsnc13)N(CC)CN2C,1.508386,1.027728
E11_BzNSN_g16_sbo_neutral_BFremaing_p551,1.059823108,-2.790176892,Cc1c2c(cc3nsnc13)N(C(C)C)CN2CC(C)C,0.951416,0.513112
E11_BzNSN_g16_sbo_neutral_BFremaing_p552,1.224235235,-2.625764765,CCN1CN(C(C)C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.082663,0.63825
E11_BzNSN_g16_sbo_neutral_BFremaing_p553,1.142861556,-2.707138444,CCCN(C)CCN1CN(C)c2c1cc1nsnc1c2OC,0.755312,0.403823
E11_BzNSN_g16_sbo_neutral_BFremaing_p554,1.091602562,-2.758397438,CCCOC1N(C)c2cc3nsnc3c(C)c2N1CC(C)C,1.388073,0.981197
E11_BzNSN_g16_sbo_neutral_BFremaing_p555,1.067688991,-2.782311009,CCCOCCN1CN(C)c2c1cc1nsnc1c2C,0.865007,0.540718
E11_BzNSN_g16_sbo_neutral_BFremaing_p556,1.072099894,-2.777900106,CCN1CN(CC)c2c1cc1nsnc1c2N(C)C,0.966618,0.531392
E11_BzNSN_g16_sbo_neutral_BFremaing_p557,1.143211489,-2.706788511,CCCOc1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.075765,0.695057
E11_BzNSN_g16_sbo_neutral_BFremaing_p558,1.080591359,-2.769408641,CC(C)Cc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.044054,0.630719
E11_BzNSN_g16_sbo_neutral_BFremaing_p559,1.107885625,-2.742114375,CC(C)CN(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,1.587832,1.138217
E11_BzNSN_g16_sbo_neutral_BFremaing_p560,1.176004009,-2.673995991,CCCc1c2c(c(CC)c3nsnc13)N(C)CN2CC,1.239098,0.769214
E11_BzNSN_g16_sbo_neutral_BFremaing_p561,1.15303983,-2.69696017,COCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,0.956033,0.588312
E11_BzNSN_g16_sbo_neutral_BFremaing_p562,1.116731649,-2.733268351,CCN1CN(C)c2c1cc1nsnc1c2N(CC)CC(C)C,1.15906,0.726683
E11_BzNSN_g16_sbo_neutral_BFremaing_p563,1.144128772,-2.705871228,CCOc1c2c(c(OC)c3nsnc13)N(CC)CN2CC,0.964594,0.620175
E11_BzNSN_g16_sbo_neutral_BFremaing_p564,1.118941726,-2.731058274,CCN1c2cc3nsnc3cc2N(C)C1OCCOC,1.099478,0.866145
E11_BzNSN_g16_sbo_neutral_BFremaing_p565,1.249558336,-2.600441664,CCC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(CC)CN2C,1.361312,0.995476
E11_BzNSN_g16_sbo_neutral_BFremaing_p566,1.19693335,-2.65306665,CCC(C)c1c2c(cc3nsnc13)N(C)C(OC)N2CC,1.438291,0.980313
E11_BzNSN_g16_sbo_neutral_BFremaing_p567,1.260607906,-2.589392094,CCC(C)N1CN(C)c2cc3nsnc3c(OC(C)=O)c21,0.940878,0.647488
E11_BzNSN_g16_sbo_neutral_BFremaing_p568,1.133766279,-2.716233721,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.137552,0.716366
E11_BzNSN_g16_sbo_neutral_BFremaing_p569,1.155325554,-2.694674446,CCN1CN(CCN(C)C)c2c1cc1nsnc1c2OC,0.806889,0.434705
E11_BzNSN_g16_sbo_neutral_BFremaing_p570,1.112295167,-2.737704833,CCOCCc1c2c(cc3nsnc13)N(C)CN2C,1.223365,0.812615
E11_BzNSN_g16_sbo_neutral_BFremaing_p571,1.089890446,-2.760109554,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.141899,0.692129
E11_BzNSN_g16_sbo_neutral_BFremaing_p572,1.088880918,-2.761119082,CCOc1c2c(c(C)c3nsnc13)N(CC)CN2C(C)C,0.966608,0.584458
E11_BzNSN_g16_sbo_neutral_BFremaing_p573,1.088725271,-2.761274729,CCCc1c2c(cc3nsnc13)N(C)CN2CC,0.777249,0.415134
E11_BzNSN_g16_sbo_neutral_BFremaing_p574,1.107703583,-2.742296417,CCC(C)c1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.113017,0.667611
E11_BzNSN_g16_sbo_neutral_BFremaing_p575,1.228375933,-2.621624067,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,1.206572,0.755204
E11_BzNSN_g16_sbo_neutral_BFremaing_p576,1.103874451,-2.746125549,CCC(C)N1c2cc3nsnc3cc2N(C)C1OCC(C)C,1.080513,0.769325
E11_BzNSN_g16_sbo_neutral_BFremaing_p577,1.253595632,-2.596404368,CCN1CN(C)c2cc3nsnc3c(/[N+](=C(\C)[O-])C(C)C)c21,1.383424,0.940504
E11_BzNSN_g16_sbo_neutral_BFremaing_p578,1.134753222,-2.715246778,CCC(C)N1CN(C)c2cc3nsnc3c(CC(C)C)c21,1.29277,0.895996
E11_BzNSN_g16_sbo_neutral_BFremaing_p579,1.041445887,-2.808554113,CCC(C)N1CN(C(C)C)c2c1cc1nsnc1c2C,1.021014,0.59426
E11_BzNSN_g16_sbo_neutral_BFremaing_p580,1.189761891,-2.660238109,CCC(C)OC1N(C)c2cc3nsnc3c(OC)c2N1C,0.905763,0.616941
E11_BzNSN_g16_sbo_neutral_BFremaing_p581,1.153606635,-2.696393365,CCCN1CN(C)c2c1c(C)c1nsnc1c2OC(C)C,1.03422,0.628759
E11_BzNSN_g16_sbo_neutral_BFremaing_p582,1.07089608,-2.77910392,CCC(C)c1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,1.147549,0.759473
E11_BzNSN_g16_sbo_neutral_BFremaing_p583,1.055095468,-2.794904532,CCN1CN(C)c2c1c(C)c1nsnc1c2CC(C)C,0.985027,0.598261
E11_BzNSN_g16_sbo_neutral_BFremaing_p584,1.122049222,-2.727950778,COCCOCCN1CN(C)c2cc3nsnc3cc21,0.806957,0.4396
E11_BzNSN_g16_sbo_neutral_BFremaing_p585,1.119453293,-2.730546707,CCOc1c2c(c(CC)c3nsnc13)N(C)CN2CC,0.949981,0.600028
E11_BzNSN_g16_sbo_neutral_BFremaing_p586,1.084535321,-2.765464679,CCc1c2c(cc3nsnc13)N(CC)CN2C,0.849626,0.437452
E11_BzNSN_g16_sbo_neutral_BFremaing_p587,1.134638119,-2.715361881,CCOCCN1CN(C)c2cc3nsnc3c(OC)c21,1.262825,0.979489
E11_BzNSN_g16_sbo_neutral_BFremaing_p588,1.077142637,-2.772857363,CCN1CN(C)c2c1cc1nsnc1c2N(CC)C(C)C,1.139224,0.719395
E11_BzNSN_g16_sbo_neutral_BFremaing_p589,1.191030468,-2.658969532,COc1c2c(cc3nsnc13)N(C)C(OCC(C)C)N2C,1.17514,0.859774
E11_BzNSN_g16_sbo_neutral_BFremaing_p590,1.131654705,-2.718345295,CCCN1CN(CCC)c2c1cc1nsnc1c2OC,0.997812,0.591271
E11_BzNSN_g16_sbo_neutral_BFremaing_p591,1.150753562,-2.699246438,CCCOC1N(C)c2c(cc3nsnc3c2C)N1CC(C)C,0.933186,0.563936
E11_BzNSN_g16_sbo_neutral_BFremaing_p592,1.138272148,-2.711727852,COCCN1c2cc3nsnc3cc2N(C)C1OC,1.049126,0.70451
E11_BzNSN_g16_sbo_neutral_BFremaing_p593,1.178985791,-2.671014209,COCCN1CN(C(C)C)c2c1cc1nsnc1c2C,0.969927,0.574366
E11_BzNSN_g16_sbo_neutral_BFremaing_p595,1.131672937,-2.718327063,CCCN1CN(CC)c2c1cc1nsnc1c2C(C)CC,1.223828,0.842994
E11_BzNSN_g16_sbo_neutral_BFremaing_p596,1.102675535,-2.747324465,COc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,1.066604,0.616645
E11_BzNSN_g16_sbo_neutral_BFremaing_p597,1.330163032,-2.519836968,CCC(=O)Oc1c2c(c(OC)c3nsnc13)N(C)CN2C,0.744993,0.49168
E11_BzNSN_g16_sbo_neutral_BFremaing_p598,1.301950395,-2.548049605,CCCCOC1N(C)c2cc3nsnc3c(C(C)C)c2N1C,1.452392,1.076135
E11_BzNSN_g16_sbo_neutral_BFremaing_p599,1.129942045,-2.720057955,CCc1c2c(cc3nsnc13)N(C)CN2C,0.704767,0.326929
E11_BzNSN_g16_sbo_neutral_BFremaing_p600,1.113374356,-2.736625644,CCCN(CC)c1c2c(cc3nsnc13)N(C)CN2C,1.250937,0.813694
E11_BzNSN_g16_sbo_neutral_BFremaing_p601,1.282647728,-2.567352272,CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(CC)CN2C,1.429168,0.912369
E11_BzNSN_g16_sbo_neutral_BFremaing_p602,1.201546975,-2.648453025,CCOC1N(C)c2c(cc3nsnc3c2C)N1C(C)C,1.100979,0.701536
E11_BzNSN_g16_sbo_neutral_BFremaing_p603,1.065026939,-2.784973061,CCN1CN(CC)c2c1cc1nsnc1c2N(C)CCOC,1.108103,0.739066
E11_BzNSN_g16_sbo_neutral_BFremaing_p604,1.201552689,-2.648447311,CCCOC1N(C)c2c(cc3nsnc3c2C)N1C(C)C,1.187297,0.817539
E11_BzNSN_g16_sbo_neutral_BFremaing_p605,1.245073419,-2.604926581,CCCN1c2c(cc3nsnc3c2CC)N(C)C1OCC,1.341989,0.922923
E11_BzNSN_g16_sbo_neutral_BFremaing_p606,1.265275681,-2.584724319,CCc1c2c(cc3nsnc13)N(C)C(OC)N2CC,0.839974,0.492294
E11_BzNSN_g16_sbo_neutral_BFremaing_p607,1.194251434,-2.655748566,Cc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C(C)C,1.01631,0.588303
E11_BzNSN_g16_sbo_neutral_BFremaing_p608,1.183957513,-2.666042487,CCOc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,0.94315,0.648953
E11_BzNSN_g16_sbo_neutral_BFremaing_p610,1.110152573,-2.739847427,CCCc1c2c(c(C)c3nsnc13)N(C)CN2C,0.931788,0.556191
E11_BzNSN_g16_sbo_neutral_BFremaing_p611,1.081493404,-2.768506596,CCC(C)c1c2c(cc3nsnc13)N(C)C(OC)N2C,1.003291,0.634507
E11_BzNSN_g16_sbo_neutral_BFremaing_p612,1.113534084,-2.736465916,CCCCc1c2c(c(CCCC)c3nsnc13)N(C)CN2C,1.243054,0.978145
E11_BzNSN_g16_sbo_neutral_BFremaing_p613,1.218598204,-2.631401796,CCCN1CN(C)c2cc3nsnc3c(OC(=O)CC)c21,1.048665,0.75722
E11_BzNSN_g16_sbo_neutral_BFremaing_p614,1.151684178,-2.698315822,CC(C)COc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,0.951198,0.543688
E11_BzNSN_g16_sbo_neutral_BFremaing_p615,1.142660739,-2.707339261,CCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,1.101318,0.707929
E11_BzNSN_g16_sbo_neutral_BFremaing_p616,1.042994192,-2.807005808,CCc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2CC,1.163191,0.827096
E11_BzNSN_g16_sbo_neutral_BFremaing_p617,1.149030834,-2.700969166,CCCCOc1c2c(cc3nsnc13)N(C(C)C)CN2C,0.90111,0.481915
E11_BzNSN_g16_sbo_neutral_BFremaing_p618,1.180939541,-2.669060459,CCCN1CN(C)c2c1c(C)c1nsnc1c2OCC,0.744871,0.362902
E11_BzNSN_g16_sbo_neutral_BFremaing_p619,1.134358118,-2.715641882,CCCOc1c2c(cc3nsnc13)N(CC)CN2CC(C)C,1.044814,0.642956
E11_BzNSN_g16_sbo_neutral_BFremaing_p621,1.166035804,-2.683964196,CCCN1CN(CC(C)C)c2cc3nsnc3c(C)c21,0.876048,0.461274
E11_BzNSN_g16_sbo_neutral_BFremaing_p623,1.232190915,-2.617809085,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.311684,0.898285
E11_BzNSN_g16_sbo_neutral_BFremaing_p624,1.109425495,-2.740574505,CCOc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)CC,0.991611,0.575084
E11_BzNSN_g16_sbo_neutral_BFremaing_p625,1.335492034,-2.514507966,Cc1c2c(c(OC(=O)C(C)C)c3nsnc13)N(C)CN2C,0.741777,0.490917
E11_BzNSN_g16_sbo_neutral_BFremaing_p627,1.201994596,-2.648005404,CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2CC,1.128015,0.669417
E11_BzNSN_g16_sbo_neutral_BFremaing_p628,1.115054907,-2.734945093,CCN1CN(CCN(C)C)c2cc3nsnc3c(C)c21,0.734322,0.387148
E11_BzNSN_g16_sbo_neutral_BFremaing_p629,1.097582724,-2.752417276,CCc1c2c(c(C(C)CC)c3nsnc13)N(C)CN2C,1.128104,0.679017
E11_BzNSN_g16_sbo_neutral_BFremaing_p630,1.279233564,-2.570766436,C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.135653,0.657403
E11_BzNSN_g16_sbo_neutral_BFremaing_p631,1.160079969,-2.689920031,CN1CN(C)c2cc3nsnc3cc21,0.452917,0.094685
E11_BzNSN_g16_sbo_neutral_BFremaing_p632,1.246527575,-2.603472425,CCN1CN(C)c2c1cc1nsnc1c2OC(C)=O,0.819656,0.592556
E11_BzNSN_g16_sbo_neutral_BFremaing_p633,1.089515479,-2.760484521,CCCCOc1c2c(cc3nsnc13)N(CC)CN2CC,0.953383,0.607712
E11_BzNSN_g16_sbo_neutral_BFremaing_p634,1.150706215,-2.699293785,CCN1CN(C)c2c1cc1nsnc1c2N(C)CCOC,1.060476,0.713535
E11_BzNSN_g16_sbo_neutral_BFremaing_p635,1.15914353,-2.69085647,CCN1CN(CCOCC(C)C)c2cc3nsnc3cc21,1.242791,0.867205
E11_BzNSN_g16_sbo_neutral_BFremaing_p636,1.211175043,-2.638824957,CCC(C)Oc1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.005013,0.632951
E11_BzNSN_g16_sbo_neutral_BFremaing_p637,1.116712057,-2.733287943,CCCc1c2c(cc3nsnc13)N(CC)C(OC)N2C,0.86965,0.499583
E11_BzNSN_g16_sbo_neutral_BFremaing_p638,1.141192705,-2.708807295,CCCN1CN(CC)c2cc3nsnc3c(OCC)c21,1.041623,0.687714
E11_BzNSN_g16_sbo_neutral_BFremaing_p639,1.237446992,-2.612553008,CCCOC1N(C)c2cc3nsnc3c(C)c2N1C,0.941414,0.603769
E11_BzNSN_g16_sbo_neutral_BFremaing_p641,1.18815236,-2.66184764,Cc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,0.883084,0.520941
E11_BzNSN_g16_sbo_neutral_BFremaing_p642,1.174120192,-2.675879808,CCCN1CN(C)c2c1c(OC)c1nsnc1c2CC,0.822719,0.434245
E11_BzNSN_g16_sbo_neutral_BFremaing_p643,1.22356911,-2.62643089,CCOC1N(C)c2cc3nsnc3c(C)c2N1C(C)C,1.469527,1.027135
E11_BzNSN_g16_sbo_neutral_BFremaing_p644,1.112195847,-2.737804153,CCCN(C)c1c2c(cc3nsnc13)N(CCOC)CN2C,1.170681,0.738807
E11_BzNSN_g16_sbo_neutral_BFremaing_p645,1.097033606,-2.752966394,CCC(C)N1CN(C)c2c1cc1nsnc1c2CCOC,1.152058,0.855743
E11_BzNSN_g16_sbo_neutral_BFremaing_p646,1.120964592,-2.729035408,CCC(C)N1CN(C)c2c1cc1nsnc1c2C(C)C,1.197362,0.766469
E11_BzNSN_g16_sbo_neutral_BFremaing_p647,1.186536843,-2.663463157,Cc1c2c(c(OC(C)C)c3nsnc13)N(CC(C)C)CN2C,1.128631,0.783922
E11_BzNSN_g16_sbo_neutral_BFremaing_p648,1.277625394,-2.572374606,C/C([O-])=[N+](/CC(C)C)c1c2c(cc3nsnc13)N(C)CN2C,1.589674,1.172638
E11_BzNSN_g16_sbo_neutral_BFremaing_p649,1.200922483,-2.649077517,COc1c2c(c(C)c3nsnc13)N(C)CN2C,0.637856,0.294041
E11_BzNSN_g16_sbo_neutral_BFremaing_p650,1.157412366,-2.692587634,CC(C)Oc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.129287,0.730699
E11_BzNSN_g16_sbo_neutral_BFremaing_p651,1.278899141,-2.571100859,COCCC(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,0.685766,0.517644
E11_BzNSN_g16_sbo_neutral_BFremaing_p652,1.090727184,-2.759272816,CCCN1CN(CC)c2c1cc1nsnc1c2OC,0.908062,0.544203
E11_BzNSN_g16_sbo_neutral_BFremaing_p653,1.162012385,-2.687987615,CCC(C)N1CN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.303976,0.883394
E11_BzNSN_g16_sbo_neutral_BFremaing_p654,1.201491737,-2.648508263,CCN1CN(CC(C)C)c2c1c(C)c1nsnc1c2C,0.884478,0.449062
E11_BzNSN_g16_sbo_neutral_BFremaing_p656,1.185872079,-2.664127921,CCCN1CN(C)c2c1c(CC)c1nsnc1c2CC,0.962711,0.587488
E11_BzNSN_g16_sbo_neutral_BFremaing_p657,1.21054783,-2.63945217,C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.230104,0.728735
E11_BzNSN_g16_sbo_neutral_BFremaing_p658,1.142544548,-2.707455452,CCCOC1N(C)c2cc3nsnc3c(CC)c2N1C,0.998689,0.5856
E11_BzNSN_g16_sbo_neutral_BFremaing_p659,1.146740212,-2.703259788,CCCOc1c2c(cc3nsnc13)N(C)CN2CC,0.9663,0.613044
E11_BzNSN_g16_sbo_neutral_BFremaing_p660,1.089347859,-2.760652141,CCc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2C,0.898085,0.496958
E11_BzNSN_g16_sbo_neutral_BFremaing_p661,1.288326119,-2.561673881,CCC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C)CN2C,1.498876,1.051145
E11_BzNSN_g16_sbo_neutral_BFremaing_p663,1.172261409,-2.677738591,CCCN1c2c(cc3nsnc3c2C(C)CC)N(C)C1OC,1.570532,1.125902
E11_BzNSN_g16_sbo_neutral_BFremaing_p664,1.149108385,-2.700891615,CCN1c2cc3nsnc3c(C)c2N(C)C1OCC(C)C,1.008908,0.626397
E11_BzNSN_g16_sbo_neutral_BFremaing_p665,1.127503395,-2.722496605,COC1N(C)c2cc3nsnc3cc2N1CCN(C)C(C)C,0.919603,0.546749
E11_BzNSN_g16_sbo_neutral_BFremaing_p666,1.091012084,-2.758987916,CCCN1CN(C(C)C)c2c1cc1nsnc1c2OC,0.954813,0.558371
E11_BzNSN_g16_sbo_neutral_BFremaing_p667,1.11199122,-2.73800878,CC(C)CN(C)c1c2c(cc3nsnc13)N(C)CN2C,1.16344,0.726626
E11_BzNSN_g16_sbo_neutral_BFremaing_p668,1.178334087,-2.671665913,CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(CC)CN2CC,1.332365,0.880943
E11_BzNSN_g16_sbo_neutral_BFremaing_p669,1.227605317,-2.622394683,COCCN1CN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,0.922319,0.523886
E11_BzNSN_g16_sbo_neutral_BFremaing_p671,1.153075205,-2.696924795,COC1N(C)c2c(cc3nsnc3c2C)N1CC(C)C,0.82828,0.462226
E11_BzNSN_g16_sbo_neutral_BFremaing_p672,1.082307557,-2.767692443,COCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,1.045918,0.65864
E11_BzNSN_g16_sbo_neutral_BFremaing_p673,1.07567025,-2.77432975,CC(C)N1CN(C)c2cc3nsnc3c(N(C)C)c21,1.037156,0.579272
