,SMILES,MPP(A),Ered_ag
1679,CCCOC1N(C)c2cc3nsnc3c(C)c2N1CC,0.908035,-2.595811985
1680,CCCN1CN(CC)c2c1c(C)c1nsnc1c2CC,0.94691,-2.6231195840000003
1681,CCc1c2c(c(OC(C)=O)c3nsnc13)N(C)CN2CC,0.889228,-2.5885403890000003
1682,CCN1CN(CC)c2c1cc1nsnc1c2OCC(C)C,1.275808,-2.752877686
1683,CC(=O)Oc1c2c(c(C)c3nsnc13)N(C)CN2C,0.627415,-2.575500334
1684,CC(C)N1CN(C)c2c1cc1nsnc1c2N(C)C,1.003907,-2.772445933
1685,CCC(C)N1c2cc3nsnc3cc2N(C(C)C)C1OC,1.303866,-2.568715543
1686,CCCN1CN(CC)c2cc3nsnc3c(N(C)C)c21,1.05985,-2.834835586
1687,CCCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,1.081436,-2.707553956
1689,CCC(C)c1c2c(c(OC)c3nsnc13)N(C)CN2CC,1.023299,-2.721827486
1690,CCCOC1N(C)c2cc3nsnc3c(OCC)c2N1C,1.127215,-2.666376638
1691,CCCCOC1N(CC)c2cc3nsnc3c(C)c2N1CC,1.041685,-2.628940289
1692,CCCC(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,0.673375,-2.5328310370000002
1693,CCOC1N(C)c2cc3nsnc3c(CC)c2N1CC,1.367848,-2.648858741
1694,CCOc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2C,0.904254,-2.528118908
1695,COc1c2c(cc3nsnc13)N(CC(C)C)CN2C,0.981533,-2.6464698870000003
1698,CCCN1CN(CC(C)C)c2c1cc1nsnc1c2OCC,0.963185,-2.725986143
1699,CCCCc1c2c(cc3nsnc13)N(C)CN2CCCC,0.806218,-2.697086429
1700,CCN1CN(C(C)C)c2cc3nsnc3c(OC(C)C)c21,1.058203,-2.707650827
1701,CCCN1CN(CC)c2cc3nsnc3c(C(C)CC)c21,1.008813,-2.7616265670000004
1703,CCN1CN(CC)c2c1c(C)c1nsnc1c2OC,0.757746,-2.654359444
1705,CCC(C)N1CN(CC)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.108284,-2.671707001
1706,CCCN1CN(C)c2c1cc1nsnc1c2N(C)C(C)C,1.199324,-2.870847984
1707,CCCN1c2c(cc3nsnc3c2CC)N(C)C1OC,0.822972,-2.695510096
1708,CCCN1CN(C)c2c1cc1nsnc1c2OCCOC,1.182077,-2.6787859430000003
1709,CCCOC1N(C)c2cc3nsnc3c(C)c2N1C(C)CC,1.250955,-2.770476401
1710,CCN1CN(C(C)C)c2c1c(C)c1nsnc1c2OC,0.981006,-2.754287216
1711,Cc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2C,1.00962,-2.748299163
1712,CCCN1c2c(cc3nsnc3c2C)N(CC(C)C)C1OC,1.015686,-2.6121603540000002
1713,CCc1c2c(cc3nsnc13)N(CC)CN2CC(C)C,0.882007,-2.682667592
1714,CCN(C)c1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.21662,-2.739259669
1715,CCCc1c2c(cc3nsnc13)N(CC(C)C)CN2CC,1.340703,-2.827737052
1717,CCCCc1c2c(cc3nsnc13)N(CC)CN2CC(C)C,0.966652,-2.821606414
1718,CCc1c2c(c(OC)c3nsnc13)N(CC)CN2C,0.71861,-2.647248122
1719,CCOC1N(C)c2cc3nsnc3c(OC(C)=O)c2N1C,0.9256,-2.563450215
1721,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2CCOC,1.268576,-2.818125583
1722,COc1c2c(c(C(C)C)c3nsnc13)N(C(C)C)CN2C,1.097822,-2.622841487
1723,CCc1c2c(cc3nsnc13)N(C(C)C)C(OC)N2C,1.067809,-2.645976008
1724,CCN(C)c1c2c(cc3nsnc13)N(C(C)C)CN2CC,1.13756,-2.7897937620000004
1725,CCCN1CN(C)c2cc3nsnc3c(OCC(C)C)c21,0.991208,-2.710161586
1726,CCCCOc1c2c(cc3nsnc13)N(C)CN2C(C)CC,1.167595,-2.711319959
1727,CCOc1c2c(c(C)c3nsnc13)N(CC)CN2C,0.691917,-2.658095787
1728,CCOc1c2c(c(OC)c3nsnc13)N(C)CN2C,0.760816,-2.595706678
1729,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,0.929109,-2.558645296
1730,CCOCCOC1N(C)c2cc3nsnc3cc2N1C,1.065533,-2.681068129
1731,CCOc1c2c(c(C)c3nsnc13)N(C)CN2CC,0.67093,-2.657331158
1732,CCN1CN(CC)c2c1cc1nsnc1c2OCCOC,0.813534,-2.694782473
1733,COc1c2c(cc3nsnc13)N(C)CN2C,0.628224,-2.640845918
1734,CCc1c2c(c(OC)c3nsnc13)N(CC(C)C)CN2C,0.939702,-2.687433327
1735,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.286884,-2.679205809
1736,CCCc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,1.203325,-2.7111098900000004
1737,CCC(C)N1CN(C)c2cc3nsnc3cc21,1.116677,-2.7533092530000003
1738,CCN1CN(C(C)C)c2c1cc1nsnc1c2OC(C)=O,0.95504,-2.666583986
1739,CC(C)C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.298283,-2.585656295
1741,CCCOc1c2c(cc3nsnc13)N(CC)CN2CCC,0.765264,-2.64864976
1742,CCCCc1c2c(c(OC)c3nsnc13)N(CC)CN2C,0.997423,-2.715656032
1743,CCCCOCCN1CN(C)c2cc3nsnc3c(C)c21,0.801035,-2.705837486
1744,CC(C)CN(C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.470264,-2.7996006060000003
1745,CCc1c2c(c(OC)c3nsnc13)N(C)CN2C(C)CC,1.236973,-2.7550597359999998
1746,CCc1c2c(cc3nsnc13)N(C(C)C)CN2CC(C)C,1.041295,-2.775469075
1747,CCN1CN(C)c2cc3nsnc3c(N(CC)CCOC)c21,1.305948,-2.7790824240000003
1748,COCCN1CN(CCOC)c2c1cc1nsnc1c2C,0.850849,-2.685727741
1749,CCc1c2c(cc3nsnc13)N(C)C(OCC(C)C)N2C,1.308075,-2.631137305
1750,CCC(C)Oc1c2c(c(OC)c3nsnc13)N(C)CN2C,0.959137,-2.603296915
1751,CCN(CC(C)C)c1c2c(cc3nsnc13)N(C)CN2C,1.638047,-2.733636516
1752,COc1c2c(c(OCC(C)C)c3nsnc13)N(C)CN2C,0.797355,-2.600119486
1753,CCN(C)c1c2c(cc3nsnc13)N(C)CN2C,0.945468,-2.722910756
1754,CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(CC)CN2C,0.967444,-2.59957064
1755,CCCCOc1c2c(c(C)c3nsnc13)N(CC)CN2C,0.955687,-2.710508527
1756,CCCN1c2cc3nsnc3c(OC)c2N(CC)C1OC,1.074918,-2.674844974
1757,CCCCc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.205318,-2.78079454
1758,CC(C)Cc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.21776,-2.792379351
1760,COCCN(C)c1c2c(cc3nsnc13)N(C)CN2C,1.232427,-2.712948537
1761,CCOC1N(C)c2c(cc3nsnc3c2C)N1CC(C)C,1.012924,-2.634469836
1762,CCC(C)N1c2cc3nsnc3c(OC)c2N(C)C1OC,1.111407,-2.69739092
1763,CCc1c2c(c(C(C)CC)c3nsnc13)N(C)CN2CC,1.07744,-2.6537354960000004
1764,COC1N(CC(C)C)c2cc3nsnc3cc2N1C(C)C,1.119205,-2.751726933
1765,CCN1CN(CC(C)C)c2c1c(C)c1nsnc1c2OC,0.916335,-2.632095676
1766,CCCCOC1N(C)c2cc3nsnc3cc2N1CCC,0.978346,-2.741191922
1767,CCOc1c2c(cc3nsnc13)N(C(C)C)CN2CC,0.917387,-2.700715288
1768,CCCOc1c2c(cc3nsnc13)N(CCC)CN2C(C)C,0.952808,-2.699681542
1769,CCOc1c2c(cc3nsnc13)N(C(C)CC)CN2C(C)C,1.09612,-2.755261642
1770,CC(C)CN1CN(C)c2c1cc1nsnc1c2OC(C)C,1.152961,-2.690346808
1771,CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2CC,1.324235,-2.651986645
1772,CCCN1CN(CCOCC)c2c1cc1nsnc1c2C,0.775527,-2.7662290360000004
1773,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)C)CN2CC,1.228565,-2.693301379
1774,CCC(C)N1CN(C(C)CC)c2c1cc1nsnc1c2C,1.067212,-2.821308998
1775,CCCN1c2cc3nsnc3c(CC)c2N(CC)C1OC,1.25539,-2.658755654
1776,CCN1CN(C(C)C)c2c1cc1nsnc1c2N(C)C,1.079139,-2.833083469
1777,CCCN1CN(C)c2c1c(C)c1nsnc1c2OC(C)=O,0.763679,-2.547032186
1778,CCCOc1c2c(cc3nsnc13)N(CC)CN2C(C)C,1.001481,-2.760340031
1780,CC(C)OCCc1c2c(cc3nsnc13)N(C)CN2C,0.887509,-2.695614858
1781,CCOc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,0.910032,-2.6999963730000003
1782,CCOc1c2c(cc3nsnc13)N(C)C(OC)N2CC,0.736736,-2.6661290180000004
1783,CCCCc1c2c(c(OC)c3nsnc13)N(C)CN2C,0.988562,-2.671994894
1784,CCN1CN(C(C)C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.197785,-2.661497162
1785,CCN1CN(CC)c2c1c(OC)c1nsnc1c2OC,0.905813,-2.644618723
1786,Cc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,0.855081,-2.738345652
1787,CCOCCN1CN(C)c2c1cc1nsnc1c2C,0.815469,-2.721342858
1788,CCCc1c2c(cc3nsnc13)N(CC)C(OC)N2C(C)C,1.199998,-2.699476915
1789,CCN1CN(C(C)C)c2c1cc1nsnc1c2OC,1.04835,-2.7007103900000002
1790,CCCN1CN(C(C)C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.127719,-2.69728262
1791,CCOc1c2c(cc3nsnc13)N(C)C(OCC)N2C,0.918268,-2.661733353
1792,CCOC1N(C)c2cc3nsnc3c(OC)c2N1CC,0.925683,-2.584968673
1793,CCC(=O)Oc1c2c(cc3nsnc13)N(CC)CN2C,0.786656,-2.582113967
1794,C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,1.104381,-2.637724272
1795,CCCN(CC(C)C)c1c2c(cc3nsnc13)N(C)CN2C,1.522622,-2.744777516
1796,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)C(OC)N2C,1.133931,-2.573239372
1797,Cc1c2c(c(CC(C)C)c3nsnc13)N(C(C)C)CN2C,1.097697,-2.776340915
1799,CCC(C)Oc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.288026,-2.668480593
1800,CCN1CN(C)c2c1c(C)c1nsnc1c2OCC(C)C,0.845692,-2.7082293330000002
1801,CCCc1c2c(cc3nsnc13)N(CC)CN2CCC,0.990253,-2.780936853
1802,CCN1c2cc3nsnc3cc2N(CC(C)C)C1OC(C)C,0.989665,-2.732463994
1803,CCc1c2c(cc3nsnc13)N(C(C)C)CN2CC,1.094275,-2.8245264260000003
1804,COC1N(C)c2cc3nsnc3c(CC(C)C)c2N1C,0.921749,-2.731829434
1805,CCCN(C)c1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.12371,-2.755287492
1806,Cc1c2c(c(C)c3nsnc13)N(C)CN2C,0.535694,-2.710352336
1807,CC(C)Cc1c2c(cc3nsnc13)N(C)CN2C,0.926393,-2.719087339
1808,CCCc1c2c(cc3nsnc13)N(C)CN2CC(C)C,0.915943,-2.685469509
1809,CCOC1N(C)c2cc3nsnc3c(CC)c2N1C,0.967616,-2.737244423
1810,CCN1CN(CC)c2c1cc1nsnc1c2OC,0.922138,-2.7529522440000003
1811,CCCN(C)c1c2c(cc3nsnc13)N(CCC)CN2C,0.924173,-2.779183648
1812,CCCc1c2c(c(C)c3nsnc13)N(CCC)CN2C,0.767708,-2.7481807959999998
1813,CCN(CCOC)CCN1CN(C)c2cc3nsnc3cc21,0.846,-2.7188535959999998
1814,CCCN1CN(CC)c2cc3nsnc3c(OC)c21,0.998363,-2.711525946
1815,CCCN1CN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.125682,-2.605346175
1816,CCCN1CN(C)c2cc3nsnc3c(N(CC)C(C)C)c21,1.255661,-2.7566434170000003
1817,CCc1c2c(cc3nsnc13)N(C)C(OC)N2C(C)CC,1.145666,-2.683249635
1818,CCc1c2c(cc3nsnc13)N(CC)C(OC)N2CC,0.946377,-2.7607098280000004
1819,CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.342931,-2.6239389070000003
1820,CCC(C)N1c2cc3nsnc3cc2N(C(C)CC)C1OC,1.192644,-2.736711903
1821,CCCCOc1c2c(cc3nsnc13)N(C)CN2CC,1.126714,-2.704933537
1822,CCN1CN(C(C)C)c2c1cc1nsnc1c2OCC(C)C,1.194939,-2.711471796
1823,CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.237635,-2.635998278
1824,CCN1CN(C)c2cc3nsnc3c(/[NH+]=C(/[O-])CC(C)C)c21,1.334927,-2.5709669809999998
1825,CCC(C)N1CN(CC)c2c1cc1nsnc1c2CCOC,1.103606,-2.793034864
1828,CCCN1CN(C)c2c1c(OC)c1nsnc1c2C(C)C,1.036638,-2.706962117
1829,CCOCCN1CN(CC(C)C)c2cc3nsnc3cc21,0.959977,-2.793871058
1830,CCN(C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.209048,-2.770560755
1831,CCCN1CN(C)c2c1cc1nsnc1c2/[NH+]=C(/[O-])C(C)C,1.376101,-2.639228768
1832,CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CN2C,1.017487,-2.524179844
1834,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)CC)CN2C,1.280898,-2.613781041
1836,CCN1CN(C(C)C)c2cc3nsnc3c(OC(C)=O)c21,0.918187,-2.68261698
1837,CCCCc1c2c(c(OCCC)c3nsnc13)N(C)CN2C,0.76448,-2.6854278760000003
1838,CCCN(C)c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.43065,-2.790512948
1840,CCCN(C)CCN1CN(C)c2cc3nsnc3cc21,0.662883,-2.732714607
1841,CCCCc1c2c(cc3nsnc13)N(CC)C(OC)N2C,1.115105,-2.6519295019999998
1842,COC1N(C)c2cc3nsnc3c(OC(C)C)c2N1C,0.902234,-2.679997921
1843,CCOc1c2c(c(C(C)CC)c3nsnc13)N(C)CN2C,1.205512,-2.570688613
1844,CCCN1CN(C(C)C)c2cc3nsnc3c(C)c21,0.834786,-2.767389585
1845,CCC(C)c1c2c(c(C)c3nsnc13)N(C)CN2C,1.225965,-2.644967568
1846,COc1c2c(c(OC(C)=O)c3nsnc13)N(C)CN2C,0.685487,-2.515762393
1847,CCOC1N(CC)c2cc3nsnc3cc2N1CC,0.955021,-2.740836547
1848,Cc1c2c(c(C)c3nsnc13)N(CC(C)C)CN2C,0.843958,-2.7226715720000003
1849,CCN1CN(CC(C)C)c2c1cc1nsnc1c2OC(C)C,1.12571,-2.743550844
1850,CCN(C)CCOc1c2c(cc3nsnc13)N(C)CN2CC,1.188445,-2.696433365
1851,CC(C)CC(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,0.854534,-2.575854349
1852,CC(C)OC1N(C)c2cc3nsnc3cc2N1C,0.736544,-2.679591116
1853,CCCc1c2c(c(OC(C)=O)c3nsnc13)N(C)CN2C,0.742088,-2.5974680460000004
1855,COCCN1CN(C)c2c1cc1nsnc1c2OC,0.99914,-2.6319645190000003
1856,Cc1c2c(c(C(C)C)c3nsnc13)N(C)CN2CC(C)C,1.05482,-2.756936479
1857,C/C([O-])=[N+](\c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,1.316337,-2.5746649560000003
1858,CCN1CN(CC)c2c1c(C)c1nsnc1c2CC(C)C,1.280137,-2.706138712
1859,CCC(C)N1c2cc3nsnc3cc2N(CC(C)C)C1OC,1.143491,-2.582616555
1860,CN(C)CCN1CN(C)c2cc3nsnc3cc21,0.920066,-2.701156922
1862,CCOCCN1c2cc3nsnc3cc2N(C)C1OCC,1.120193,-2.697588744
1863,CCCN1CN(C)c2cc3nsnc3c(OCCOC)c21,0.977033,-2.690565313
1864,CCN1CN(C)c2c1c(OC)c1nsnc1c2C,0.66538,-2.649703915
1865,CCCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(CC)CN2C,1.110332,-2.6447115119999998
1866,CCC(C)N1c2c(cc3nsnc3c2C)N(C(C)C)C1OC,1.220285,-2.630207233
1868,CC(C)COC1N(C)c2cc3nsnc3cc2N1C(C)C,1.077321,-2.742991114
1869,Cc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2CC(C)C,1.055058,-2.755452935
1870,CCCOCCN1CN(C)c2cc3nsnc3c(C)c21,0.773038,-2.721887078
1871,CCCc1c2c(c(OC)c3nsnc13)N(C)CN2CC,1.153797,-2.582354785
1872,CCCN(C)c1c2c(cc3nsnc13)N(C)CN2CC,1.020212,-2.7944166380000004
1873,CCCc1c2c(c(OC)c3nsnc13)N(CC)CN2C,0.855141,-2.674300754
1874,CCCN1CN(C)c2cc3nsnc3c(N(C)CC(C)C)c21,0.985432,-2.745459696
1875,CCCN1CN(CC)c2cc3nsnc3c(CC)c21,1.020862,-2.8129484180000004
1876,CCCN1c2c(cc3nsnc3c2OCC)N(C)C1OC,0.829486,-2.685734544
1877,CCCN1CN(C(C)CC)c2cc3nsnc3c(OC)c21,1.204694,-2.752689114
1878,CCOC1N(CC(C)C)c2cc3nsnc3c(C)c2N1CC,1.240895,-2.659889536
1879,CCCN1CN(C)c2c1cc1nsnc1c2N(C)C,0.918123,-2.7720456589999998
1880,CCc1c2c(c(OC(C)=O)c3nsnc13)N(C)CN2C,0.734674,-2.594456333
1881,CCCN1CN(C(C)C)c2c1c(C)c1nsnc1c2C,0.85234,-2.6874874760000003
1882,CCOC1N(C)c2c(cc3nsnc3c2C(C)C)N1CC,1.011437,-2.6599415090000003
1884,CCCCOc1c2c(c(OC)c3nsnc13)N(C)CN2C,0.850156,-2.59665226
1885,COC1N(C)c2cc3nsnc3c(C)c2N1C,0.675914,-2.725188589
1886,CCN(CCN1CN(C)c2cc3nsnc3cc21)C(C)C,1.018511,-2.7536553770000003
1887,CCOCCN1CN(C)c2cc3nsnc3cc21,0.940492,-2.683128274
1888,CCN1CN(C)c2c1cc1nsnc1c2/[N+](=C(\C)[O-])C(C)C,1.306966,-2.627923686
1889,CCN(C)c1c2c(cc3nsnc13)N(CC)CN2C(C)C,1.197509,-2.823698123
1890,CCC/[N+](=C(\[O-])CC)c1c2c(cc3nsnc13)N(C)CN2C,1.711653,-2.5786094630000003
1891,CN(C)CCOc1c2c(cc3nsnc13)N(C)CN2C,0.741046,-2.639358292
1892,CCC(C)Oc1c2c(cc3nsnc13)N(CC)CN2CC,0.982299,-2.650078066
1893,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(CC)CN2C(C)C,1.437775,-2.670338016
1894,CCCC(=O)Oc1c2c(c(C)c3nsnc13)N(C)CN2C,0.72717,-2.569878541
1895,CCC(C)N1CN(C)c2cc3nsnc3c(/[N+](C)=C(\C)[O-])c21,1.37882,-2.638020055
1896,COc1c2c(c(OC)c3nsnc13)N(C)CN2C,0.75352,-2.5894103250000002
1897,CCCN1CN(C)c2cc3nsnc3c(OC)c21,0.925212,-2.702003184
1898,CCC(C)N1CN(CC)c2c1c(C)c1nsnc1c2C,1.107257,-2.7461318070000003
1899,COc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2C,1.00723,-2.680036833
1900,CCCN1CN(C)c2c1cc1nsnc1c2/[N+](CC)=C(\C)[O-],1.392622,-2.700906853
1901,CCOc1c2c(c(CC)c3nsnc13)N(CC)CN2CC,0.971251,-2.769637485
1903,CCC(C)c1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,1.259294,-2.714873987
1904,CCN1CN(C)c2cc3nsnc3c(C(C)C)c21,1.111602,-2.762737048
1905,CCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(CC)CN2C,1.450016,-2.577473948
1906,CCCN1CN(C)c2c1c(C(C)C)c1nsnc1c2C,0.955339,-2.646474785
1908,CCN1CN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],0.901394,-2.62288693
1909,CCOC1N(C)c2cc3nsnc3c(C(C)C)c2N1C,1.077566,-2.76994497
1910,CCC(C)N1CN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.248848,-2.622175906
1911,CCN(C)c1c2c(cc3nsnc13)N(C)CN2CCOC,1.101522,-2.733342909
1912,CCCc1c2c(c(C)c3nsnc13)N(C)CN2CCC,0.88398,-2.7279733630000003
1913,COc1c2c(c(C)c3nsnc13)N(CC(C)C)CN2C,0.823215,-2.624433331
1914,CCN1CN(CC(C)C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.186133,-2.647678056
1915,CCOCCN1CN(CC)c2c1cc1nsnc1c2CC,0.922615,-2.8220630140000003
1918,CCCN(C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.057302,-2.79818128
1919,CCC(C)OC1N(CC)c2cc3nsnc3cc2N1CC,0.938359,-2.756435797
1920,CCOCCOc1c2c(cc3nsnc13)N(CC)CN2C,1.070682,-2.6763810350000004
1921,CCN1c2cc3nsnc3c(C)c2N(C)C1OC(C)C,0.966249,-2.6724076840000004
1922,COc1c2c(c(C)c3nsnc13)N(C)CN2CC(C)C,0.825231,-2.696844251
1923,COC1N(C)c2cc3nsnc3c(C)c2N1CC(C)C,0.921543,-2.671025638
1924,CCCN1CN(CCC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.219623,-2.694837712
1925,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C(C)CC,1.260471,-2.57103773
1926,CCC(C)OC1N(C)c2cc3nsnc3cc2N1C(C)C,1.072279,-2.749855905
1927,CCCN1CN(CCC)c2c1cc1nsnc1c2CC,1.127808,-2.779133308
1928,CCOC1N(C)c2cc3nsnc3c(C)c2N1C,0.921779,-2.729446294
1929,COC1N(C)c2c(cc3nsnc3c2C(C)C)N1CC(C)C,1.149265,-2.7326079400000003
1930,CCCCOC1N(CC)c2cc3nsnc3cc2N1C(C)C,1.360801,-2.734954889
1931,CCCN1CN(CC(C)C)c2c1cc1nsnc1c2C,0.764192,-2.7358738049999998
1932,CCCCc1c2c(cc3nsnc13)N(CC)CN2CC,1.321302,-2.834789055
1933,CCC(C)c1c2c(cc3nsnc13)N(C)CN2C,0.908515,-2.734750807
1934,CC(C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.135054,-2.600516222
1935,CCN1CN(CC)c2c1cc1nsnc1c2OC(C)=O,0.741656,-2.6136330130000003
1937,CCN1CN(C)c2c1c(/[NH+]=C(/[O-])C(C)C)c1nsnc1c2C,1.263191,-2.6265702109999998
1938,CCCN1CN(CC)c2c1cc1nsnc1c2OCC,0.900345,-2.7658633200000002
1939,CCCCc1c2c(c(CC)c3nsnc13)N(C)CN2CC,1.323758,-2.6746838850000003
1940,CCCN1CN(C)c2c1cc1nsnc1c2OC(C)=O,0.699904,-2.552337786
1941,CCCc1c2c(c(CC)c3nsnc13)N(C)CN2C,0.887003,-2.75146081
1942,CCCOC1N(C)c2cc3nsnc3cc2N1C,0.995366,-2.702559377
1943,CCC(C)Oc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,1.01706,-2.716046509
1944,CCCN1c2cc3nsnc3cc2N(C)C1OCC,1.003927,-2.728121119
1945,CCC(C)N(C)CCN1CN(C)c2cc3nsnc3cc21,0.71693,-2.758323968
1946,CCC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.169894,-2.581380631
1947,CCOc1c2c(cc3nsnc13)N(CC(C)C)CN2CC,1.131715,-2.754331026
1948,COc1c2c(cc3nsnc13)N(C)C(OC)N2CC(C)C,0.973406,-2.6714463200000003
1949,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.125681,-2.631664926
1950,CCCN1CN(C(C)C)c2cc3nsnc3c(CC)c21,0.980888,-2.8164681610000004
1951,CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,1.269498,-2.642516945
1952,CCC(C)N1CN(C)c2c1cc1nsnc1c2OCC(C)C,1.007697,-2.7048968020000004
1953,CCCCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,0.976741,-2.778445414
1954,CCOCCN1CN(CC)c2c1cc1nsnc1c2OC,0.949149,-2.716972772
1955,CCCN1CN(C)c2c1cc1nsnc1c2OCC(C)C,1.110873,-2.696064112
1956,CCN1CN(CCOC)c2cc3nsnc3c(OC)c21,0.829278,-2.665385614
1957,CCCOc1c2c(cc3nsnc13)N(CCC)CN2CC,1.002755,-2.759748736
1958,CC(C)CN1CN(C)c2c1cc1nsnc1c2N(C)C,1.041184,-2.725293896
1959,CCc1c2c(c(CC)c3nsnc13)N(C(C)C)CN2C,1.027546,-2.7996942120000003
1960,CCCOc1c2c(cc3nsnc13)N(CC(C)C)CN2C,0.957072,-2.652087598
1961,CCN1CN(C)c2cc3nsnc3c(OC(=O)C(C)C)c21,1.009377,-2.617554118
1962,COc1c2c(cc3nsnc13)N(C(C)C)CN2CC(C)C,1.033649,-2.737520614
1963,CCOc1c2c(c(C)c3nsnc13)N(CC)CN2CC,0.895625,-2.7152290910000003
1964,CCCN1c2cc3nsnc3c(C)c2N(CC)C1OC,1.22289,-2.665913235
1965,CCCN1c2c(cc3nsnc3c2C)N(CC)C1OCC,1.462953,-2.632322072
1967,CCCc1c2c(cc3nsnc13)N(CC)CN2CCN(C)C,1.004788,-2.772041305
1968,CCC/C([O-])=[N+](/CC)c1c2c(cc3nsnc13)N(C)CN2C,1.695215,-2.5755133949999998
1969,CCCOc1c2c(cc3nsnc13)N(C(C)CC)CN2C,1.129149,-2.757195528
1970,CCCN1CN(C)c2c1c(C(C)C)c1nsnc1c2OC,0.99495,-2.710287845
1971,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.126806,-2.5605780940000002
1972,COCCN1CN(C(C)C)c2cc3nsnc3cc21,0.901182,-2.792954319
1973,CCCOCCN1CN(CC)c2c1cc1nsnc1c2C,0.83572,-2.732636512
1974,CCCN1c2cc3nsnc3c(C)c2N(C)C1OCC,0.856836,-2.776822006
1975,CCN1CN(CC)c2c1c(C)c1nsnc1c2OC(C)=O,0.906883,-2.670393526
1976,CCCN(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,1.589188,-2.757910633
1977,CCCN1CN(CCOC)c2c1cc1nsnc1c2OC,0.830216,-2.692544097
1978,CCOc1c2c(c(C)c3nsnc13)N(CC(C)C)CN2C,0.934788,-2.624062445
1979,CCCCc1c2c(c(CC)c3nsnc13)N(C)CN2C,1.027571,-2.75298136
1980,CCOc1c2c(c(C)c3nsnc13)N(C)CN2C,0.643419,-2.654718085
1981,CCCN1CN(C)c2c1cc1nsnc1c2N(C)CC,1.021971,-2.7913437
1982,CCc1c2c(cc3nsnc13)N(CCOC)CN2C,1.122235,-2.729281396
1983,CCOc1c2c(cc3nsnc13)N(C(C)C)C(OC)N2C,1.033232,-2.6045042670000003
1984,CCN1CN(CC)c2c1cc1nsnc1c2/[N+](CC)=C(\C)[O-],1.314642,-2.630284784
1985,CCC(C)N1CN(C)c2c1cc1nsnc1c2OC(C)=O,1.016753,-2.656156187
